          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,24694,    0,         0,    87840,28.11 
   LUT as Logic            ,21663,    0,         0,    87840,24.66 
   LUT as Memory           , 3031,    0,         0,    57600, 5.26 
     LUT as Distributed RAM, 1526,    0,          ,         ,      
     LUT as Shift Register , 1505,    0,          ,         ,      
 CLB Registers             ,35367,    0,         0,   175680,20.13 
   Register as Flip Flop   ,35367,    0,         0,   175680,20.13 
   Register as Latch       ,    0,    0,         0,   175680, 0.00 
 CARRY8                    , 1198,    0,         0,    14640, 8.18 
 F7 Muxes                  ,   95,    0,         0,    58560, 0.16 
 F8 Muxes                  ,    2,    0,         0,    29280,<0.01 
 F9 Muxes                  ,    0,    0,         0,    14640, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 119  ,         Yes,          -,         Set 
 4619 ,         Yes,          -,       Reset 
 867  ,         Yes,        Set,           - 
 29762,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 4772,    0,         0,    14640,32.60 
   CLBL                                    , 2027,    0,          ,         ,      
   CLBM                                    , 2745,    0,          ,         ,      
 LUT as Logic                              ,21663,    0,         0,    87840,24.66 
   using O5 output only                    ,  692,     ,          ,         ,      
   using O6 output only                    ,15718,     ,          ,         ,      
   using O5 and O6                         , 5253,     ,          ,         ,      
 LUT as Memory                             , 3031,    0,         0,    57600, 5.26 
   LUT as Distributed RAM                  , 1526,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   14,     ,          ,         ,      
     using O5 and O6                       , 1512,     ,          ,         ,      
   LUT as Shift Register                   , 1505,    0,          ,         ,      
     using O5 output only                  ,    2,     ,          ,         ,      
     using O6 output only                  , 1262,     ,          ,         ,      
     using O5 and O6                       ,  241,     ,          ,         ,      
 CLB Registers                             ,35367,    0,         0,   175680,20.13 
   Register driven from within the CLB     ,21082,     ,          ,         ,      
   Register driven from outside the CLB    ,14285,     ,          ,         ,      
     LUT in front of the register is unused,10178,     ,          ,         ,      
     LUT in front of the register is used  , 4107,     ,          ,         ,      
 Unique Control Sets                       , 1410,     ,         0,    29280, 4.82 
     Site Type    ,Used,Fixed,Prohibited,Available,Util% 
 Block RAM Tile   ,   7,    0,         0,      128, 5.47 
   RAMB36/FIFO*   ,   7,    0,         0,      128, 5.47 
     RAMB36E2 only,   7,     ,          ,         ,      
   RAMB18         ,   0,    0,         0,      256, 0.00 
 URAM             ,   0,    0,         0,       48, 0.00 
    Site Type  ,Used,Fixed,Prohibited,Available,Util% 
 DSPs          ,  32,    0,         0,      728, 4.40 
   DSP48E2 only,  32,     ,          ,         ,      
     Site Type   ,Used,Fixed,Prohibited,Available,Util% 
 Bonded IOB      , 101,  101,         0,      252,40.08 
 HPIOB_M         ,  41,   41,         0,       72,56.94 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  25,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_S         ,  40,   40,         0,       72,55.56 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  24,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_M         ,  10,   10,         0,       48,20.83 
   INPUT         ,   5,     ,          ,         ,      
   OUTPUT        ,   5,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_S         ,  10,   10,         0,       48,20.83 
   INPUT         ,   4,     ,          ,         ,      
   OUTPUT        ,   6,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_SNGL      ,   0,    0,         0,       12, 0.00 
 HPIOBDIFFINBUF  ,   8,    8,         0,       96, 8.33 
   DIFFINBUF     ,   8,    8,          ,         ,      
 HPIOBDIFFOUTBUF ,   8,    8,         0,       96, 8.33 
   OBUFDS        ,   8,    8,          ,         ,      
 HDIOBDIFFINBUF  ,   0,    0,         0,       48, 0.00 
 BITSLICE_CONTROL,   1,    0,         0,       32, 3.13 
 BITSLICE_RX_TX  ,  24,   24,         0,     1248, 1.92 
   IDELAY        ,   7,    7,          ,         ,      
   OSERDES       ,  10,   10,          ,         ,      
   IDDR          ,   7,    7,          ,         ,      
 BITSLICE_TX     ,   0,    0,         0,       32, 0.00 
 RIU_OR          ,   0,    0,         0,       16, 0.00 
       Site Type     ,Used,Fixed,Prohibited,Available,Util% 
 GLOBAL CLOCK BUFFERs,   5,    0,         0,      352, 1.42 
   BUFGCE            ,   1,    0,         0,      112, 0.89 
   BUFGCE_DIV        ,   0,    0,         0,       16, 0.00 
   BUFG_GT           ,   0,    0,         0,       96, 0.00 
   BUFG_PS           ,   4,    0,         0,       96, 4.17 
   BUFGCTRL*         ,   0,    0,         0,       32, 0.00 
 PLL                 ,   0,    0,         0,        8, 0.00 
 MMCM                ,   0,    0,         0,        4, 0.00 
    Site Type   ,Used,Fixed,Prohibited,Available, Util% 
 GTHE4_CHANNEL  ,   0,    0,         0,        4,  0.00 
 GTHE4_COMMON   ,   0,    0,         0,        1,  0.00 
 OBUFDS_GTE4    ,   0,    0,         0,        2,  0.00 
 OBUFDS_GTE4_ADV,   0,    0,         0,        2,  0.00 
 PCIE40E4       ,   0,    0,         0,        2,  0.00 
 PS8            ,   1,    0,         0,        1,100.00 
 SYSMONE4       ,   0,    0,         0,        1,  0.00 
 VCU            ,   0,    0,         0,        1,  0.00 
  Site Type ,Used,Fixed,Prohibited,Available,Util% 
 BSCANE2    ,   0,    0,         0,        4, 0.00 
 DNA_PORTE2 ,   0,    0,         0,        1, 0.00 
 EFUSE_USR  ,   0,    0,         0,        1, 0.00 
 FRAME_ECCE4,   0,    0,         0,        1, 0.00 
 ICAPE3     ,   0,    0,         0,        2, 0.00 
 MASTER_JTAG,   0,    0,         0,        1, 0.00 
 STARTUPE3  ,   0,    0,         0,        1, 0.00 
  Ref Name , Used,Functional Category 
 FDRE      ,29762,           Register 
 LUT3      , 7573,                CLB 
 LUT2      , 6542,                CLB 
 LUT6      , 5700,                CLB 
 FDCE      , 4619,           Register 
 LUT4      , 3302,                CLB 
 LUT5      , 3107,                CLB 
 RAMD32    , 2654,                CLB 
 SRL16E    , 1425,                CLB 
 CARRY8    , 1198,                CLB 
 FDSE      ,  867,           Register 
 LUT1      ,  692,                CLB 
 RAMS32    ,  384,                CLB 
 SRLC32E   ,  321,                CLB 
 FDPE      ,  119,           Register 
 MUXF7     ,   95,                CLB 
 OBUF      ,   44,                I/O 
 IBUFCTRL  ,   33,             Others 
 DSP48E2   ,   32,         Arithmetic 
 INBUF     ,   25,                I/O 
 OSERDESE3 ,   10,                I/O 
 OBUFDS    ,    8,                I/O 
 DIFFINBUF ,    8,                I/O 
 RAMB36E2  ,    7,           BLOCKRAM 
 IDELAYE3  ,    7,                I/O 
 IDDRE1    ,    7,           Register 
 BUFG_PS   ,    4,              Clock 
 MUXF8     ,    2,                CLB 
 PS8       ,    1,           Advanced 
 IDELAYCTRL,    1,                I/O 
 BUFGCE    ,    1,              Clock 
 Ref Name,Used 
            Ref Name           ,Used 
 system_util_ad9361_tdd_sync_0 ,   1 
 system_sys_user_rstgen_0      ,   1 
 system_sys_rstgen_0           ,   1 
 system_sys_ps8_0              ,   1 
 system_rom_0                  ,   1 
 system_default_block_0        ,   1 
 system_concat_9361_0          ,   1 
 system_bram_ctrl_0            ,   1 
 system_axi_hpc0_interconnect_0,   1 
 system_axi_cpu_interconnect_0 ,   1 
 system_axi_ad9361_dac_dma_0   ,   1 
 system_axi_ad9361_adc_dma_0   ,   1 
 system_axi_ad9361_0           ,   1 
 system_adc_clk_reset_0        ,   1 
 line_matrix_0                 ,   1 
