          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,17957,    0,         0,    70560,25.45 
   LUT as Logic            ,15809,    0,         0,    70560,22.41 
   LUT as Memory           , 2148,    0,         0,    28800, 7.46 
     LUT as Distributed RAM, 1150,    0,          ,         ,      
     LUT as Shift Register ,  998,    0,          ,         ,      
 CLB Registers             ,27291,    0,         0,   141120,19.34 
   Register as Flip Flop   ,27291,    0,         0,   141120,19.34 
   Register as Latch       ,    0,    0,         0,   141120, 0.00 
 CARRY8                    ,  686,    0,         0,     8820, 7.78 
 F7 Muxes                  ,   54,    0,         0,    35280, 0.15 
 F8 Muxes                  ,    0,    0,         0,    17640, 0.00 
 F9 Muxes                  ,    0,    0,         0,     8820, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 38   ,         Yes,          -,         Set 
 4307 ,         Yes,          -,       Reset 
 727  ,         Yes,        Set,           - 
 22219,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 3628,    0,         0,     8820,41.13 
   CLBL                                    , 2356,    0,          ,         ,      
   CLBM                                    , 1272,    0,          ,         ,      
 LUT as Logic                              ,15809,    0,         0,    70560,22.41 
   using O5 output only                    ,  585,     ,          ,         ,      
   using O6 output only                    ,11774,     ,          ,         ,      
   using O5 and O6                         , 3450,     ,          ,         ,      
 LUT as Memory                             , 2148,    0,         0,    28800, 7.46 
   LUT as Distributed RAM                  , 1150,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   14,     ,          ,         ,      
     using O5 and O6                       , 1136,     ,          ,         ,      
   LUT as Shift Register                   ,  998,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,  778,     ,          ,         ,      
     using O5 and O6                       ,  220,     ,          ,         ,      
 CLB Registers                             ,27291,    0,         0,   141120,19.34 
   Register driven from within the CLB     ,15223,     ,          ,         ,      
   Register driven from outside the CLB    ,12068,     ,          ,         ,      
     LUT in front of the register is unused, 8766,     ,          ,         ,      
     LUT in front of the register is used  , 3302,     ,          ,         ,      
 Unique Control Sets                       , 1159,     ,         0,    17640, 6.57 
     Site Type    ,Used,Fixed,Prohibited,Available,Util% 
 Block RAM Tile   ,   5,    0,         0,      216, 2.31 
   RAMB36/FIFO*   ,   5,    0,         0,      216, 2.31 
     RAMB36E2 only,   5,     ,          ,         ,      
   RAMB18         ,   0,    0,         0,      432, 0.00 
    Site Type  ,Used,Fixed,Prohibited,Available,Util% 
 DSPs          ,  28,    0,         0,      360, 7.78 
   DSP48E2 only,  28,     ,          ,         ,      
     Site Type   ,Used,Fixed,Prohibited,Available,Util% 
 Bonded IOB      ,  92,   92,         0,      252,36.51 
 HPIOB_M         ,  41,   41,         0,       72,56.94 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  25,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_S         ,  40,   40,         0,       72,55.56 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  24,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_M         ,   5,    5,         0,       48,10.42 
   INPUT         ,   0,     ,          ,         ,      
   OUTPUT        ,   1,     ,          ,         ,      
   BIDIR         ,   4,     ,          ,         ,      
 HDIOB_S         ,   6,    6,         0,       48,12.50 
   INPUT         ,   0,     ,          ,         ,      
   OUTPUT        ,   1,     ,          ,         ,      
   BIDIR         ,   5,     ,          ,         ,      
 HPIOB_SNGL      ,   0,    0,         0,       12, 0.00 
 HPIOBDIFFINBUF  ,   8,    8,         0,       72,11.11 
   DIFFINBUF     ,   8,    8,          ,         ,      
 HPIOBDIFFOUTBUF ,   8,    8,         0,       72,11.11 
   OBUFDS        ,   8,    8,          ,         ,      
 HDIOBDIFFINBUF  ,   0,    0,         0,       48, 0.00 
 BITSLICE_CONTROL,   1,    0,         0,       24, 4.17 
 BITSLICE_RX_TX  ,  24,   24,         0,      936, 2.56 
   IDELAY        ,   7,    7,          ,         ,      
   OSERDES       ,  10,   10,          ,         ,      
   IDDR          ,   7,    7,          ,         ,      
 BITSLICE_TX     ,   0,    0,         0,       24, 0.00 
 RIU_OR          ,   0,    0,         0,       12, 0.00 
       Site Type     ,Used,Fixed,Prohibited,Available,Util% 
 GLOBAL CLOCK BUFFERs,   7,    0,         0,      196, 3.57 
   BUFGCE            ,   1,    0,         0,       88, 1.14 
   BUFGCE_DIV        ,   2,    0,         0,       12,16.67 
   BUFG_PS           ,   2,    0,         0,       72, 2.78 
   BUFGCTRL*         ,   1,    0,         0,       24, 4.17 
 PLL                 ,   0,    0,         0,        6, 0.00 
 MMCM                ,   0,    0,         0,        3, 0.00 
 Site Type,Used,Fixed,Prohibited,Available, Util% 
 PS8      ,   1,    0,         0,        1,100.00 
 SYSMONE4 ,   0,    0,         0,        1,  0.00 
  Site Type ,Used,Fixed,Prohibited,Available,Util% 
 BSCANE2    ,   0,    0,         0,        4, 0.00 
 DNA_PORTE2 ,   0,    0,         0,        1, 0.00 
 EFUSE_USR  ,   0,    0,         0,        1, 0.00 
 FRAME_ECCE4,   0,    0,         0,        1, 0.00 
 ICAPE3     ,   0,    0,         0,        2, 0.00 
 MASTER_JTAG,   0,    0,         0,        1, 0.00 
 STARTUPE3  ,   0,    0,         0,        1, 0.00 
  Ref Name , Used,Functional Category 
 FDRE      ,22219,           Register 
 LUT3      , 5715,                CLB 
 LUT6      , 4919,                CLB 
 FDCE      , 4307,           Register 
 LUT2      , 3308,                CLB 
 LUT5      , 2521,                CLB 
 LUT4      , 2182,                CLB 
 RAMD32    , 1998,                CLB 
 SRL16E    ,  898,                CLB 
 FDSE      ,  727,           Register 
 CARRY8    ,  686,                CLB 
 LUT1      ,  614,                CLB 
 SRLC32E   ,  320,                CLB 
 RAMS32    ,  288,                CLB 
 MUXF7     ,   54,                CLB 
 FDPE      ,   38,           Register 
 OBUF      ,   35,                I/O 
 IBUFCTRL  ,   33,             Others 
 DSP48E2   ,   28,         Arithmetic 
 INBUF     ,   25,                I/O 
 OSERDESE3 ,   10,                I/O 
 OBUFT     ,    9,                I/O 
 OBUFDS    ,    8,                I/O 
 DIFFINBUF ,    8,                I/O 
 IDELAYE3  ,    7,                I/O 
 IDDRE1    ,    7,           Register 
 RAMB36E2  ,    5,           BLOCKRAM 
 BUFG_PS   ,    2,              Clock 
 BUFGCE_DIV,    2,              Clock 
 PS8       ,    1,           Advanced 
 IDELAYCTRL,    1,                I/O 
 BUFGCTRL  ,    1,              Clock 
 BUFGCE    ,    1,              Clock 
 Ref Name,Used 
              Ref Name            ,Used 
 system_util_ad9361_tdd_sync_0    ,   1 
 system_util_ad9361_divclk_sel_0  ,   1 
 system_util_ad9361_divclk_reset_0,   1 
 system_util_ad9361_divclk_0      ,   1 
 system_util_ad9361_dac_upack_0   ,   1 
 system_util_ad9361_adc_pack_0    ,   1 
 system_util_ad9361_adc_fifo_0    ,   1 
 system_sys_rstgen_0              ,   1 
 system_sys_ps8_0                 ,   1 
 system_rom_0                     ,   1 
 system_bram_ctrl_0               ,   1 
 system_axi_hpc0_interconnect_0   ,   1 
 system_axi_cpu_interconnect_0    ,   1 
 system_axi_ad9361_dac_fifo_0     ,   1 
 system_axi_ad9361_dac_dma_0      ,   1 
 system_axi_ad9361_adc_dma_0      ,   1 
 system_axi_ad9361_0              ,   1 
