          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,17978,    0,         0,   274080, 6.56 
   LUT as Logic            ,15830,    0,         0,   274080, 5.78 
   LUT as Memory           , 2148,    0,         0,   144000, 1.49 
     LUT as Distributed RAM, 1150,    0,          ,         ,      
     LUT as Shift Register ,  998,    0,          ,         ,      
 CLB Registers             ,27300,    0,         0,   548160, 4.98 
   Register as Flip Flop   ,27300,    0,         0,   548160, 4.98 
   Register as Latch       ,    0,    0,         0,   548160, 0.00 
 CARRY8                    ,  686,    0,         0,    34260, 2.00 
 F7 Muxes                  ,   54,    0,         0,   137040, 0.04 
 F8 Muxes                  ,    0,    0,         0,    68520, 0.00 
 F9 Muxes                  ,    0,    0,         0,    34260, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 38   ,         Yes,          -,         Set 
 4315 ,         Yes,          -,       Reset 
 727  ,         Yes,        Set,           - 
 22220,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 3915,    0,         0,    34260,11.43 
   CLBL                                    , 1739,    0,          ,         ,      
   CLBM                                    , 2176,    0,          ,         ,      
 LUT as Logic                              ,15830,    0,         0,   274080, 5.78 
   using O5 output only                    ,  619,     ,          ,         ,      
   using O6 output only                    ,11773,     ,          ,         ,      
   using O5 and O6                         , 3438,     ,          ,         ,      
 LUT as Memory                             , 2148,    0,         0,   144000, 1.49 
   LUT as Distributed RAM                  , 1150,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   14,     ,          ,         ,      
     using O5 and O6                       , 1136,     ,          ,         ,      
   LUT as Shift Register                   ,  998,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,  778,     ,          ,         ,      
     using O5 and O6                       ,  220,     ,          ,         ,      
 CLB Registers                             ,27300,    0,         0,   548160, 4.98 
   Register driven from within the CLB     ,15150,     ,          ,         ,      
   Register driven from outside the CLB    ,12150,     ,          ,         ,      
     LUT in front of the register is unused, 9282,     ,          ,         ,      
     LUT in front of the register is used  , 2868,     ,          ,         ,      
 Unique Control Sets                       , 1193,     ,         0,    68520, 1.74 
     Site Type    ,Used,Fixed,Prohibited,Available,Util% 
 Block RAM Tile   ,   5,    0,         0,      912, 0.55 
   RAMB36/FIFO*   ,   5,    0,         0,      912, 0.55 
     RAMB36E2 only,   5,     ,          ,         ,      
   RAMB18         ,   0,    0,         0,     1824, 0.00 
    Site Type  ,Used,Fixed,Prohibited,Available,Util% 
 DSPs          ,  28,    0,         0,     2520, 1.11 
   DSP48E2 only,  28,     ,          ,         ,      
     Site Type   ,Used,Fixed,Prohibited,Available,Util% 
